,Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Evaporation_m,Modis_LAI_m
106,Brazil,Acre,-9.0237964,-70.8119953,BRA,Latin America and Caribbean,0.021,0.072,46.4,APPROXIMATE,0,1,0.666666686534882,1761.5,1036.0,0.0,40.0,266.0,25.0,13468.0,40.0,5377.0,,,,,,13468.0,40.0
107,Brazil,Alagoas,-9.5713058,-36.7819505,BRA,Latin America and Caribbean,0.021,0.042,44.0,APPROXIMATE,0,1,75.6283340454102,405.0,184.0,1.0,130.0,234.0,31.0,10173.0,13.0,3588.0,5.2,6.2,36.5,16.5,47.0,10173.0,13.0
108,Brazil,Amapá,0.9019925,-52.0029565,BRA,Latin America and Caribbean,0.021,0.022,42.9,APPROXIMATE,0,1,0.0,1800.0,157.0,6.0,20.0,143.0,25.0,13853.0,28.0,4362.0,,,,,,13853.0,28.0
109,Brazil,Amazonas,-3.4168427,-65.8560646,BRA,Latin America and Caribbean,0.021,0.044,42.7,APPROXIMATE,0,1,0.5,2702.0,3787.0,0.0,40.0,77.0,26.0,14066.0,41.0,5090.0,,,,,,14066.0,41.0
110,Brazil,Bahia,-12.579738,-41.7007272,BRA,Latin America and Caribbean,0.021,0.029,41.9,APPROXIMATE,0,1,15.493332862854,526.5,218.0,0.0,14.0,889.0,29.0,7819.0,11.0,3189.0,,,,,,7819.0,11.0
111,Brazil,Ceará,-5.4983977,-39.3206241,BRA,Latin America and Caribbean,0.021,0.029,42.1,APPROXIMATE,0,1,10.1283340454102,595.5,87.0,1.0,130.0,210.0,28.0,8316.0,12.0,3392.0,,,,,,8316.0,12.0
112,Brazil,Distrito Federal,-15.7997654,-47.8644715,BRA,Latin America and Caribbean,0.021,0.008,35.0,APPROXIMATE,0,1,375.0,1318.0,5.0,62.0,110.0,1053.0,31.0,8494.424964936887,16.725105189340812,2307.0,,,,,,8494.424964936887,16.725105189340812
113,Brazil,Espírito Santo,-19.1834229,-40.3088626,BRA,Latin America and Caribbean,0.021,0.018,36.9,APPROXIMATE,0,1,23.4833335876465,920.5,44.0,0.0,20.0,166.0,26.0,10162.0,13.0,4196.0,,,,,,10162.0,13.0
114,Brazil,Goiás,-15.8270369,-49.8362237,BRA,Latin America and Caribbean,0.021,0.017,40.5,APPROXIMATE,0,1,9.25833320617676,1419.5,124.0,0.0,14.0,702.0,30.0,6072.0,9.0,4025.0,,,,,,6072.0,9.0
115,Brazil,Maranhão,-4.9609498,-45.2744159,BRA,Latin America and Caribbean,0.021,0.046,45.7,APPROXIMATE,0,1,12.5266666412354,1228.0,147.0,0.0,20.0,225.0,27.0,14805.0,17.0,4773.0,,,,,,14805.0,17.0
116,Brazil,Mato Grosso,-12.6818712,-56.921099,BRA,Latin America and Caribbean,0.021,0.019,41.6,APPROXIMATE,0,1,0.0,1817.0,713.0,0.0,40.0,321.0,31.0,13092.0,42.0,4854.0,,,,,,13092.0,42.0
117,Brazil,Mato Grosso do Sul,-20.7722295,-54.7851531,BRA,Latin America and Caribbean,0.021,0.019,43.0,APPROXIMATE,0,1,2.07833337783813,1518.0,33.0,0.0,130.0,504.0,31.0,5873.0,13.0,3118.0,,,,,,5873.0,13.0
118,Brazil,Minas Gerais,-18.512178,-44.5550308,BRA,Latin America and Caribbean,0.021,0.021,38.8,APPROXIMATE,0,1,10.8566665649414,1138.0,125.0,0.0,30.0,659.0,30.0,9316.0,19.0,3781.0,,,,,,9316.0,19.0
119,Brazil,Paraná,-25.2520888,-52.0215415,BRA,Latin America and Caribbean,0.021,0.016,38.7,APPROXIMATE,0,1,20.3250007629395,1784.0,126.0,0.0,50.0,760.0,24.0,12873.0,48.0,4565.0,,,,,,12873.0,48.0
120,Brazil,Paraíba,-7.2399609,-36.7819505,BRA,Latin America and Caribbean,0.021,0.032,41.9,APPROXIMATE,0,1,19.5,424.5,105.0,0.0,130.0,538.0,29.0,6483.0,10.0,2810.0,,,,,,6483.0,10.0
121,Brazil,Pará,-1.9981271,-54.9306152,BRA,Latin America and Caribbean,0.021,0.035,45.0,APPROXIMATE,0,1,4.33166646957397,1425.5,172.0,0.0,40.0,4.0,25.0,10769.0,12.0,2561.0,,,,,,10769.0,12.0
122,Brazil,Pernambuco,-8.8137173,-36.954107,BRA,Latin America and Caribbean,0.021,0.027,42.2,APPROXIMATE,0,1,15.3099994659424,337.5,82.0,0.0,20.0,450.0,33.0,7404.0,10.0,2749.0,,,,,,7404.0,10.0
123,Brazil,Piauí,-7.7183401,-42.7289236,BRA,Latin America and Caribbean,0.021,0.039,43.9,APPROXIMATE,0,1,3.0,724.0,195.0,0.0,130.0,268.0,33.0,9287.0,14.0,3607.0,,,,,,9287.0,14.0
124,Brazil,Rio Grande do Norte,-5.4025803,-36.954107,BRA,Latin America and Caribbean,0.021,0.03,41.3,APPROXIMATE,0,1,37.1666679382324,535.5,134.0,1.0,14.0,59.0,31.0,6637.0,12.0,3072.0,7.95,6.56666666666667,18.3333333333333,25.8333333333333,55.8333333333333,6637.0,12.0
125,Brazil,Rio Grande do Sul,-30.0346316,-51.2176986,BRA,Latin America and Caribbean,0.021,0.012,38.9,APPROXIMATE,0,1,2591.24829101563,1514.0,2.0,63.0,120.0,15.0,24.0,8494.424964936887,16.725105189340812,1785.0,,,,,,8494.424964936887,16.725105189340812
126,Brazil,Rio de Janeiro,-22.9068467,-43.1728965,BRA,Latin America and Caribbean,0.021,0.011,37.1,APPROXIMATE,0,1,5005.61474609375,1047.5,10.0,62.0,130.0,10.0,29.0,8494.424964936887,16.725105189340812,932.0,,,,,,8494.424964936887,16.725105189340812
127,Brazil,Rondônia,-11.5057341,-63.580611,BRA,Latin America and Caribbean,0.021,0.024,43.6,APPROXIMATE,0,1,2.06666660308838,1681.5,255.0,0.0,40.0,214.0,27.0,13914.0,41.0,4805.0,,,,,,13914.0,41.0
128,Brazil,Roraima,2.7375971,-62.0750998,BRA,Latin America and Caribbean,0.021,0.029,40.4,APPROXIMATE,0,1,0.104999996721745,1669.5,3415.0,0.0,40.0,194.0,25.0,13912.0,43.0,5387.0,,,,,,13912.0,43.0
129,Brazil,Santa Catarina,-27.2423392,-50.2188556,BRA,Latin America and Caribbean,0.021,0.019,38.6,APPROXIMATE,0,1,8.18833351135254,1489.5,314.0,0.0,40.0,1117.0,17.0,11958.0,44.0,4786.0,,,,,,11958.0,44.0
130,Brazil,Sergipe,-10.5740934,-37.3856581,BRA,Latin America and Caribbean,0.021,0.034,41.9,APPROXIMATE,0,1,108.533332824707,575.0,42.0,7.0,14.0,237.0,29.0,8343.0,10.0,3731.0,15.3666666666667,6.1,27.6666666666667,34.6666666666667,37.6666666666667,8343.0,10.0
131,Brazil,São Paulo,-23.5505199,-46.6333094,BRA,Latin America and Caribbean,0.021,0.012,35.4,APPROXIMATE,0,1,11550.8671875,1215.5,4.0,63.0,190.0,743.0,30.0,8494.424964936887,16.725105189340812,796.0,,,,,,8494.424964936887,16.725105189340812
132,Brazil,Tocantins,-10.17528,-48.2982474,BRA,Latin America and Caribbean,0.021,0.03,41.2,APPROXIMATE,0,1,136.0,1678.0,12.0,26.0,130.0,294.0,36.0,5622.0,8.0,3027.0,,,,,,5622.0,8.0
133,Burkina Faso,Boucle de mouhoun,12.4166,-3.4195527,BFA,Sub-Saharan Africa,0.535,0.591,64.3,APPROXIMATE,0,1,57.1666679382324,928.5,228.0,0.0,30.0,295.0,38.0,2755.0,5.0,2232.0,,,,,,2755.0,5.0
134,Burkina Faso,Cascades,10.4072992,-4.5624426,BFA,Sub-Saharan Africa,0.535,0.493,58.4,APPROXIMATE,0,1,25.1599998474121,1197.0,46.0,0.0,20.0,270.0,32.0,7005.0,11.0,2934.0,3.0,6.83333333333333,11.3333333333333,9.33333333333333,79.0,7005.0,11.0
135,Burkina Faso,Centre,12.3425897,-1.443469,BFA,Sub-Saharan Africa,0.535,0.207,47.3,APPROXIMATE,0,1,874.728332519531,905.0,19.0,5.0,30.0,300.0,37.0,1837.0,2.0,1397.0,,,,,,1837.0,2.0
136,Burkina Faso,Centre-est,11.5247674,-0.1494988,BFA,Sub-Saharan Africa,0.535,0.58,63.3,APPROXIMATE,0,1,21.3333339691162,983.0,380.0,0.0,110.0,234.0,34.0,3702.0,9.0,2572.0,,,,,,3702.0,9.0
137,Burkina Faso,Centre-nord,13.1724464,-0.9056623,BFA,Sub-Saharan Africa,0.535,0.575,61.4,APPROXIMATE,0,1,95.0166625976563,746.0,180.0,0.0,140.0,302.0,37.0,1713.0,4.0,1998.0,3.5,6.75416666666667,17.0833333333333,12.1666666666667,70.2791666666667,1713.0,4.0
138,Burkina Faso,Centre-ouest,11.8798466,-2.302446,BFA,Sub-Saharan Africa,0.535,0.554,64.0,APPROXIMATE,0,1,22.5166664123535,995.0,260.0,0.0,14.0,301.0,35.0,3352.0,6.0,2666.0,7.625,5.6,26.75,32.0,41.15,3352.0,6.0
139,Burkina Faso,Centre-sud,11.5228911,-1.0586135,BFA,Sub-Saharan Africa,0.535,0.513,59.1,APPROXIMATE,0,1,85.8899993896485,990.5,431.0,0.0,20.0,295.0,36.0,4151.0,8.0,2343.0,,,,,,4151.0,8.0
140,Burkina Faso,Est,12.4365526,0.9056623,BFA,Sub-Saharan Africa,0.535,0.698,72.2,APPROXIMATE,0,1,9.83333301544189,898.5,364.0,0.0,14.0,266.0,36.0,3044.0,6.0,2531.0,4.33333333333333,8.03333333333333,45.3333333333333,21.6666666666667,32.3666666666667,3044.0,6.0
141,Burkina Faso,Hauts basins,11.4942003,-4.2333355,BFA,Sub-Saharan Africa,0.535,0.459,61.3,APPROXIMATE,0,1,50.6033325195313,1065.0,175.0,0.0,14.0,299.0,34.0,4560.0,10.0,2574.0,,,,,,4560.0,10.0
142,Burkina Faso,Nord,13.718252,-2.302446,BFA,Sub-Saharan Africa,0.535,0.581,65.1,APPROXIMATE,0,1,106.529998779297,686.5,54.0,0.0,30.0,326.0,38.0,1784.0,5.0,2144.0,,,,,,1784.0,5.0
143,Burkina Faso,Plateau central,12.2537648,-0.7532809,BFA,Sub-Saharan Africa,0.535,0.524,59.8,APPROXIMATE,0,1,95.2216644287109,883.5,103.0,0.0,30.0,323.0,37.0,2743.0,5.0,2138.0,,,,,,2743.0,5.0
144,Burkina Faso,Sahel,14.1000865,-0.1494988,BFA,Sub-Saharan Africa,0.535,0.69,71.1,APPROXIMATE,0,1,43.1666679382324,543.0,468.0,0.0,140.0,269.0,38.0,890.0,3.0,1393.0,2.00972222222222,6.23257575757576,12.2791666666667,6.2375,81.4534722222222,890.0,3.0
145,Burkina Faso,Sud-ouest,10.4231493,-3.2583626,BFA,Sub-Saharan Africa,0.535,0.655,70.8,APPROXIMATE,0,1,41.716667175293,1153.5,512.0,0.0,130.0,293.0,33.0,6429.0,10.0,2741.0,,,,,,6429.0,10.0
146,Burundi,Bujumbura Mairie,-3.4146958,29.3598782,BDI,Sub-Saharan Africa,0.454,0.164,45.3,APPROXIMATE,0,1,1936.76672363281,1007.0,4.0,21.0,190.0,822.0,29.0,8494.424964936887,16.725105189340812,2892.0,,,,,,8494.424964936887,16.725105189340812
147,Burundi,Centre-Est,9.0630758,7.4649479,BDI,Sub-Saharan Africa,0.454,0.473,56.5,GEOMETRIC_CENTER,0,1,113.5,1528.0,12.0,60.0,190.0,459.0,33.0,8494.424964936887,16.725105189340812,2113.0,16.0,5.8,25.5,18.5,56.0,8494.424964936887,16.725105189340812
148,Burundi,Nord,-3.3615184,29.3741678,BDI,Sub-Saharan Africa,0.454,0.501,58.4,GEOMETRIC_CENTER,0,1,3332.79174804688,887.5,4.0,42.0,190.0,806.0,32.0,8494.424964936887,16.725105189340812,2808.0,18.2575091575092,6.39631746031746,32.0380211640212,23.8829947089947,44.0515767195767,8494.424964936887,16.725105189340812
149,Burundi,Ouest,-3.373056,29.918886,BDI,Sub-Saharan Africa,0.454,0.499,56.8,APPROXIMATE,0,1,443.466674804688,907.0,29.0,0.0,60.0,1709.0,26.0,8885.0,15.0,3624.0,19.6666666666667,5.23333333333333,60.0,6.33333333333333,33.3333333333333,8885.0,15.0
150,Burundi,Sud,-3.373056,29.918886,BDI,Sub-Saharan Africa,0.454,0.422,53.5,APPROXIMATE,0,1,443.466674804688,907.0,29.0,0.0,60.0,1709.0,26.0,8885.0,15.0,3624.0,19.6666666666667,5.23333333333333,60.0,6.33333333333333,33.3333333333333,8885.0,15.0
151,Cambodia,Banteay Mean Chey,13.6672596,102.8975098,KHM,East Asia and the Pacific,0.146,0.097,42.7,APPROXIMATE,0,1,80.533332824707,1109.0,35.0,0.0,20.0,16.0,31.0,8342.0,4.0,2670.0,,,,,,8342.0,4.0
152,Cambodia,Battambang & Pailin,13.09573,103.2022055,KHM,East Asia and the Pacific,0.146,0.104,45.4,APPROXIMATE,0,1,1241.95666503906,1157.0,2.0,11.0,14.0,16.0,32.0,8359.0,8.0,3294.0,,,,,,8359.0,8.0
153,Cambodia,Kampong Cham,11.9924294,105.4645408,KHM,East Asia and the Pacific,0.146,0.16,42.9,APPROXIMATE,0,1,1420.11828613281,1486.0,106.0,15.0,20.0,20.0,30.0,9047.0,5.0,2453.0,,,,,,9047.0,5.0
154,Cambodia,Kampong Chhnang,12.1392352,104.5655273,KHM,East Asia and the Pacific,0.146,0.193,43.3,APPROXIMATE,0,1,77.283332824707,1392.0,122.0,0.0,11.0,31.0,31.0,8292.0,7.0,2950.0,,,,,,8292.0,7.0
155,Cambodia,Kampong Speu,11.6155109,104.3791912,KHM,East Asia and the Pacific,0.146,0.182,42.7,APPROXIMATE,0,1,35.7916679382324,1205.0,208.0,0.0,14.0,77.0,30.0,12570.0,17.0,4134.0,,,,,,12570.0,17.0
156,Cambodia,Kampong Thom,12.90616,105.2194808,KHM,East Asia and the Pacific,0.146,0.183,44.5,APPROXIMATE,0,1,43.9383354187012,1517.0,258.0,0.0,20.0,62.0,29.0,14000.0,44.0,4816.0,,,,,,14000.0,44.0
157,Cambodia,Kampot & Kep,10.5942421,104.1640355,KHM,East Asia and the Pacific,0.146,0.155,44.2,APPROXIMATE,0,1,514.329956054688,1888.0,104.0,1.0,14.0,6.0,29.0,8730.0,8.0,3637.0,,,,,,8730.0,8.0
158,Cambodia,Kandal,11.2237383,105.1258955,KHM,East Asia and the Pacific,0.146,0.121,41.3,APPROXIMATE,0,1,224.050003051758,1181.0,144.0,0.0,70.0,4.0,26.0,9863.0,18.0,2952.0,,,,,,9863.0,18.0
159,Cambodia,Kratie,12.4896877,106.0287512,KHM,East Asia and the Pacific,0.146,0.274,49.3,APPROXIMATE,0,1,594.530029296875,1548.5,236.0,3.0,14.0,17.0,28.0,9720.0,8.0,2775.0,,,,,,9720.0,8.0
160,Cambodia,Mondol Kiri & Rattanak Kiri,48.8280793,2.3581294,KHM,East Asia and the Pacific,0.146,0.28,51.5,ROOFTOP,0,1,16059.5498046875,515.0,3.0,63.0,190.0,62.0,22.0,8494.424964936887,16.725105189340812,1210.0,,,,,,8494.424964936887,16.725105189340812
161,Cambodia,Otdar Mean Chey,14.1717195,103.6362715,KHM,East Asia and the Pacific,0.146,0.196,43.0,APPROXIMATE,0,1,10.5500001907349,1324.5,167.0,0.0,60.0,63.0,29.0,11714.0,16.0,3934.0,,,,,,11714.0,16.0
162,Cambodia,Phnom Penh,11.5563738,104.9282099,KHM,East Asia and the Pacific,0.146,0.026,38.0,APPROXIMATE,0,1,11733.4462890625,1185.0,5.0,52.0,14.0,17.0,33.0,8494.424964936887,16.725105189340812,2017.0,,,,,,8494.424964936887,16.725105189340812
163,Cambodia,Preah Sihanouk & Kaoh Kong,10.7581899,103.8216261,KHM,East Asia and the Pacific,0.146,0.091,45.8,APPROXIMATE,0,1,32.1316680908203,2402.0,84.0,0.0,14.0,2.0,30.0,10028.0,8.0,2573.0,,,,,,10028.0,8.0
164,Cambodia,Preah Vihear & Steung Treng,14.3915607,104.680174,KHM,East Asia and the Pacific,0.146,0.304,48.8,GEOMETRIC_CENTER,0,1,22.5416660308838,1446.0,265.0,0.0,130.0,403.0,28.0,9851.0,10.0,4583.0,,,,,,9851.0,10.0
165,Cambodia,Prey Veng,11.3802442,105.5005483,KHM,East Asia and the Pacific,0.146,0.12,42.7,APPROXIMATE,0,1,242.341659545898,1292.0,244.0,0.0,11.0,8.0,30.0,8694.0,6.0,2592.0,,,,,,8694.0,6.0
166,Cambodia,Pursat,12.4651824,103.8911999,KHM,East Asia and the Pacific,0.146,0.221,46.7,APPROXIMATE,0,1,96.4833374023438,1262.0,134.0,0.0,14.0,43.0,29.0,9226.0,10.0,4188.0,,,,,,9226.0,10.0
167,Cambodia,Siem Reap,13.3550091,103.855173,KHM,East Asia and the Pacific,0.146,0.204,47.1,APPROXIMATE,0,1,815.208312988281,1183.0,2.0,23.0,11.0,18.0,32.0,8313.0,8.0,2779.0,,,,,,8313.0,8.0
168,Cambodia,Svay Rieng,11.142722,105.8290298,KHM,East Asia and the Pacific,0.146,0.1,40.2,APPROXIMATE,0,1,323.450012207031,1425.5,170.0,0.0,14.0,4.0,29.0,8430.0,6.0,2812.0,,,,,,8430.0,6.0
169,Cambodia,Takeo,10.9321519,104.798771,KHM,East Asia and the Pacific,0.146,0.106,41.2,APPROXIMATE,0,1,363.920013427734,1188.0,97.0,0.0,14.0,5.0,28.0,9045.0,4.0,2262.0,,,,,,9045.0,4.0
170,Cameroon,Adamaoua,6.9181954,12.8054753,CMR,Sub-Saharan Africa,0.248,0.269,52.7,APPROXIMATE,0,1,8.33166694641113,1706.5,517.0,0.0,120.0,1081.0,26.0,8340.0,14.0,3533.0,,,,,,8340.0,14.0
171,Cameroon,Centre (sansYaoundé),3.8852873,11.5407908,CMR,Sub-Saharan Africa,0.248,0.179,42.7,GEOMETRIC_CENTER,0,1,4736.88330078125,1529.0,3.0,56.0,190.0,751.0,31.0,8494.424964936887,16.725105189340812,2298.0,9.75,5.45,50.25,11.25,38.775,8494.424964936887,16.725105189340812
172,Cameroon,Douala,4.0510564,9.7678687,CMR,Sub-Saharan Africa,0.248,0.024,36.4,APPROXIMATE,0,1,476.191680908203,2863.5,9.0,33.0,190.0,37.0,27.0,8494.424964936887,16.725105189340812,2405.0,,,,,,8494.424964936887,16.725105189340812
173,Cameroon,Est,3.9505128,13.914399,CMR,Sub-Saharan Africa,0.248,0.274,48.9,APPROXIMATE,0,1,10.6666669845581,1562.0,185.0,0.0,40.0,670.0,24.0,13355.0,37.0,4621.0,,,,,,13355.0,37.0
174,Cameroon,Extrême-Nord,10.6315589,14.6587821,CMR,Sub-Saharan Africa,0.248,0.54,62.3,APPROXIMATE,0,1,123.824996948242,889.0,370.0,0.0,130.0,334.0,38.0,1980.0,6.0,1953.0,,,,,,1980.0,6.0
175,Cameroon,Littoral (sans Douala),4.0134386,9.7170073,CMR,Sub-Saharan Africa,0.248,0.091,45.5,GEOMETRIC_CENTER,0,1,612.031677246094,2956.5,8.0,37.0,190.0,10.0,25.0,8494.424964936887,16.725105189340812,2178.0,,,,,,8494.424964936887,16.725105189340812
176,Cameroon,Nord,8.5809013,13.914399,CMR,Sub-Saharan Africa,0.248,0.458,59.3,APPROXIMATE,0,1,5.16666650772095,1324.0,267.0,0.0,110.0,283.0,34.0,4578.0,10.0,3067.0,,,,,,4578.0,10.0
177,Cameroon,Nord-Ouest,6.4703739,10.439656,CMR,Sub-Saharan Africa,0.248,0.167,43.1,APPROXIMATE,0,1,91.3699951171875,2041.0,107.0,0.0,130.0,1363.0,27.0,9257.0,14.0,3551.0,14.8,5.28,41.8,20.0,38.62,9257.0,14.0
178,Cameroon,Ouest,5.4638158,10.8000051,CMR,Sub-Saharan Africa,0.248,0.146,41.8,APPROXIMATE,0,1,65.3333358764649,1626.5,77.0,0.0,120.0,958.0,27.0,10918.0,15.0,3589.0,,,,,,10918.0,15.0
179,Cameroon,Sud,2.7202832,11.7068294,CMR,Sub-Saharan Africa,0.248,0.131,42.4,APPROXIMATE,0,1,17.0,1523.5,298.0,0.0,40.0,615.0,22.0,12893.0,21.0,4359.0,,,,,,12893.0,21.0
180,Cameroon,Sud-Ouest,5.1573493,9.3673084,CMR,Sub-Saharan Africa,0.248,0.129,44.0,APPROXIMATE,0,1,60.0,2877.0,135.0,0.0,40.0,376.0,23.0,11834.0,31.0,4425.0,,,,,,11834.0,31.0
181,Cameroon,Yaoundé,3.8480325,11.5020752,CMR,Sub-Saharan Africa,0.248,0.026,40.3,APPROXIMATE,0,1,1488.26672363281,1527.0,3.0,58.0,190.0,741.0,29.0,8494.424964936887,16.725105189340812,3369.0,9.75,5.45,50.25,11.25,38.775,8494.424964936887,16.725105189340812
182,Central African Republic,Bamingui-Bangoran,8.2733455,20.7122465,CAF,Sub-Saharan Africa,0.43,0.364,50.6,APPROXIMATE,0,1,0.333333343267441,1560.0,564.0,0.0,120.0,632.0,30.0,4540.0,17.0,3708.0,,,,,,4540.0,17.0
183,Central African Republic,Bangui,4.3946735,18.5581899,CAF,Sub-Saharan Africa,0.43,0.197,45.8,APPROXIMATE,0,1,4715.05810546875,1797.0,13.0,41.0,190.0,373.0,32.0,8494.424964936887,16.725105189340812,2857.0,,,,,,8494.424964936887,16.725105189340812
184,Central African Republic,Basse-Kotto,4.8719319,21.2845025,CAF,Sub-Saharan Africa,0.43,0.544,58.9,APPROXIMATE,0,1,13.6666669845581,1820.5,191.0,0.0,120.0,416.0,27.0,4531.0,17.0,3709.0,,,,,,4531.0,17.0
185,Central African Republic,Haut-Mbomou,6.2537134,25.4733554,CAF,Sub-Saharan Africa,0.43,0.418,50.2,APPROXIMATE,0,1,0.0,1726.5,1826.0,0.0,60.0,633.0,27.0,4811.0,18.0,3795.0,,,,,,4811.0,18.0
186,Central African Republic,Haute-Kotto,7.7964379,23.3823545,CAF,Sub-Saharan Africa,0.43,0.42,54.0,APPROXIMATE,0,1,0.0,1505.5,661.0,0.0,60.0,651.0,30.0,4540.0,15.0,3308.0,,,,,,4540.0,15.0
187,Central African Republic,Kémo,5.8867794,19.3783206,CAF,Sub-Saharan Africa,0.43,0.501,57.8,APPROXIMATE,0,1,5.66666650772095,1682.0,872.0,0.0,120.0,455.0,26.0,5021.0,22.0,4062.0,,,,,,5021.0,22.0
188,Central African Republic,Lobaye,4.3525981,17.4795173,CAF,Sub-Saharan Africa,0.43,0.494,56.7,APPROXIMATE,0,1,9.0,1743.5,191.0,0.0,60.0,555.0,27.0,5976.0,18.0,3801.0,,5.26666666666667,23.0,9.66666666666667,67.6666666666667,5976.0,18.0
189,Central African Republic,Mambéré-Kadéï,4.7055653,15.9699878,CAF,Sub-Saharan Africa,0.43,0.497,58.3,APPROXIMATE,0,1,10.4300003051758,1554.0,125.0,0.0,60.0,490.0,25.0,10494.0,40.0,4591.0,,,,,,10494.0,40.0
190,Central African Republic,Mbomou,5.556837,23.7632828,CAF,Sub-Saharan Africa,0.43,0.491,54.8,APPROXIMATE,0,1,0.0,1908.0,2120.0,0.0,40.0,604.0,25.0,7992.0,50.0,4867.0,,,,,,7992.0,50.0
191,Central African Republic,Nana-Grébizi,7.1848607,19.3783206,CAF,Sub-Saharan Africa,0.43,0.419,53.2,APPROXIMATE,0,1,7.0,1550.5,346.0,0.0,60.0,503.0,27.0,5015.0,20.0,3943.0,,,,,,5015.0,20.0
192,Central African Republic,Nana-Mambéré,5.6932135,15.2194808,CAF,Sub-Saharan Africa,0.43,0.52,58.8,APPROXIMATE,0,1,6.66666650772095,1464.5,215.0,0.0,60.0,840.0,25.0,9150.0,32.0,3820.0,,,,,,9150.0,32.0
193,Central African Republic,Ombella-M'poko,5.1188825,18.4276047,CAF,Sub-Saharan Africa,0.43,0.403,52.7,APPROXIMATE,0,1,2.5,1641.5,316.0,0.0,60.0,568.0,27.0,5339.0,21.0,4104.0,,,,,,5339.0,21.0
194,Central African Republic,Ouaka,6.3168216,20.7122465,CAF,Sub-Saharan Africa,0.43,0.471,55.5,APPROXIMATE,0,1,2.07500004768372,1653.0,496.0,0.0,120.0,594.0,27.0,4612.0,20.0,4022.0,,,,,,4612.0,20.0
195,Central African Republic,Ouham,7.090911,17.668887,CAF,Sub-Saharan Africa,0.43,0.533,59.2,APPROXIMATE,0,1,4.0,1492.5,932.0,0.0,60.0,500.0,28.0,4488.0,18.0,3799.0,16.5,5.12,56.2,17.2,25.32,4488.0,18.0
196,Central African Republic,Ouham-Pendé,6.4850984,16.1580937,CAF,Sub-Saharan Africa,0.43,0.479,55.6,APPROXIMATE,0,1,6.0,1473.5,187.0,0.0,60.0,937.0,28.0,5506.0,16.0,3513.0,7.5,5.36666666666667,21.3333333333333,21.8333333333333,57.0166666666667,5506.0,16.0
197,Central African Republic,Sangha-Mbaéré,3.4368607,16.3463791,CAF,Sub-Saharan Africa,0.43,0.505,58.9,APPROXIMATE,0,1,6.0,1746.0,1233.0,0.0,40.0,614.0,23.0,11637.0,40.0,4385.0,,,,,,11637.0,40.0
198,Chad,Barh El Gazal,14.7702266,16.912251,TCD,Sub-Saharan Africa,0.552,0.654,68.3,APPROXIMATE,0,1,2.66666674613953,198.5,1008.0,0.0,200.0,289.0,37.0,8494.424964936887,16.725105189340812,1302.0,,,,,,8494.424964936887,16.725105189340812
199,Chad,Batha,13.9371775,18.4276047,TCD,Sub-Saharan Africa,0.552,0.659,68.8,APPROXIMATE,0,1,6.5,384.0,443.0,0.0,30.0,336.0,41.0,812.0,3.0,1572.0,,,,,,812.0,3.0
200,Chad,Borkou/Tibesti,21.3650031,16.912251,TCD,Sub-Saharan Africa,0.552,0.537,60.4,APPROXIMATE,0,1,0.0,26.0,1271.0,0.0,200.0,1082.0,41.0,8494.424964936887,16.725105189340812,660.0,,,,,,8494.424964936887,16.725105189340812
201,Chad,Chari Baguirmi,11.2564207,16.1580937,TCD,Sub-Saharan Africa,0.552,0.646,66.7,APPROXIMATE,0,1,18.1666660308838,861.0,208.0,0.0,20.0,332.0,35.0,2450.0,10.0,2673.0,,,,,,2450.0,10.0
202,Chad,Ennedi,17.5414578,21.8568586,TCD,Sub-Saharan Africa,0.552,0.625,64.6,APPROXIMATE,0,1,0.0,65.0,1285.0,0.0,200.0,865.0,38.0,8494.424964936887,16.725105189340812,473.0,,,,,,8494.424964936887,16.725105189340812
203,Chad,Guéra,11.1219015,18.4276047,TCD,Sub-Saharan Africa,0.552,0.643,67.4,APPROXIMATE,0,1,5.5,1080.0,327.0,0.0,110.0,436.0,37.0,3033.0,10.0,2476.0,,,,,,3033.0,10.0
204,Chad,Hadjer-Lamis,12.4577273,16.7234639,TCD,Sub-Saharan Africa,0.552,0.654,68.6,APPROXIMATE,0,1,18.1666660308838,604.0,524.0,0.0,30.0,295.0,41.0,1425.0,4.0,2021.0,,,,,,1425.0,4.0
205,Chad,Kanem,14.8781262,15.4068079,TCD,Sub-Saharan Africa,0.552,0.696,70.7,APPROXIMATE,0,1,2.66666674613953,181.5,602.0,0.0,200.0,351.0,39.0,8494.424964936887,16.725105189340812,1298.0,,,,,,8494.424964936887,16.725105189340812
206,Chad,Lac,13.6915377,14.1001326,TCD,Sub-Saharan Africa,0.552,0.744,75.9,APPROXIMATE,0,1,22.0,372.5,780.0,0.0,30.0,284.0,37.0,765.0,3.0,1766.0,,,,,,765.0,3.0
207,Chad,Logone Occidental,8.759676,15.876004,TCD,Sub-Saharan Africa,0.552,0.44,55.6,APPROXIMATE,0,1,63.0,1229.5,39.0,0.0,130.0,446.0,36.0,3044.0,8.0,2784.0,,,,,,3044.0,8.0
